2021-04-20 08:29:58.004000092,a,103.61250000000001
2021-04-20 08:29:59.063726263,a,103.61250000000001
2021-04-20 08:30:00.070616332,a,104.9
2021-04-20 08:30:01.072242911,a,104.95
2021-04-20 08:30:02.075461643,a,104.9375
2021-04-20 08:30:03.129065833,a,104.9625
2021-04-20 08:30:04.130814959,a,104.925
2021-04-20 08:30:05.142448325,a,104.8375
2021-04-20 08:30:06.217472322,a,104.8125
2021-04-20 08:30:07.356910250,a,104.9125
2021-04-20 08:30:08.390239975,a,104.9125
2021-04-20 08:30:09.446786526,a,104.8875
2021-04-20 08:30:10.466919113,a,104.825
2021-04-20 08:30:11.469190662,a,104.82499999999999
2021-04-20 08:30:12.545119024,a,104.82499999999999
2021-04-20 08:30:13.546003768,a,104.82499999999999
2021-04-20 08:30:14.640870753,a,104.88749999999999
2021-04-20 08:30:15.705173758,a,104.88749999999999
2021-04-20 08:30:16.951390541,a,104.92500000000001
2021-04-20 08:30:18.412488639,a,104.92500000000001
2021-04-20 08:30:19.492552120,a,104.92500000000001
2021-04-20 08:30:20.507861378,a,104.9375
2021-04-20 08:30:21.564608292,a,104.975
2021-04-20 08:30:22.597019690,a,105.0
2021-04-20 08:30:23.673096546,a,104.9625
2021-04-20 08:30:24.846253412,a,104.975
2021-04-20 08:30:25.988449074,a,104.975
2021-04-20 08:30:27.038917727,a,104.94999999999999
2021-04-20 08:30:28.157728088,a,104.9375
2021-04-20 08:30:29.183046478,a,104.9625
2021-04-20 08:30:30.315178213,a,104.9375
2021-04-20 08:30:31.445446604,a,104.92500000000001
2021-04-20 08:30:33.024922423,a,104.88749999999999
2021-04-20 08:30:34.396443418,a,104.9375
2021-04-20 08:30:35.472612798,a,104.92500000000001
2021-04-20 08:30:36.533256605,a,104.9625
2021-04-20 08:30:37.713328662,a,104.975
2021-04-20 08:30:38.759974177,a,104.9625
2021-04-20 08:30:40.130120622,a,104.8125
2021-04-20 08:30:41.351005267,a,104.8375
2021-04-20 08:30:42.573374312,a,104.875
2021-04-20 08:30:43.595930701,a,104.82499999999999
2021-04-20 08:30:44.619589892,a,104.7875
2021-04-20 08:30:45.690739836,a,104.825
2021-04-20 08:30:47.140427045,a,104.85
2021-04-20 08:30:48.162633895,a,104.82499999999999
2021-04-20 08:30:49.192313767,a,104.88749999999999
2021-04-20 08:30:50.198866966,a,104.875
2021-04-20 08:30:51.433635357,a,104.92500000000001
2021-04-20 08:30:52.796568240,a,104.9875
2021-04-20 08:30:53.860146477,a,105.0
2021-04-20 08:30:54.955019174,a,104.9875
2021-04-20 08:30:56.409648126,a,104.9625
2021-04-20 08:30:57.584127687,a,104.9625
2021-04-20 08:30:58.808127221,a,105.0
2021-04-20 08:31:00.060418707,a,104.9875
2021-04-20 08:31:01.179461877,a,105.0
2021-04-20 08:31:02.309091503,a,105.0
2021-04-20 08:31:03.318576146,a,105.0
2021-04-20 08:31:05.354049605,a,105.0
2021-04-20 08:31:07.049691503,a,104.98750000000001
2021-04-20 08:31:08.211270909,a,105.025
2021-04-20 08:31:09.233152999,a,105.11250000000001
2021-04-20 08:31:10.348509503,a,105.1375
2021-04-20 08:31:11.365469048,a,105.13749999999999
2021-04-20 08:31:12.448002331,a,105.13749999999999
2021-04-20 08:31:13.505480019,a,105.15
2021-04-20 08:31:14.599513512,a,105.15
2021-04-20 08:31:15.675855865,a,105.13749999999999
2021-04-20 08:31:16.731053038,a,105.07499999999999
