2021-04-20 08:29:58.000000056,b,102.225
2021-04-20 08:29:59.108407482,b,102.2625
2021-04-20 08:30:00.116901983,b,102.625
2021-04-20 08:30:01.136572499,b,102.55
2021-04-20 08:30:02.163834348,b,102.625
2021-04-20 08:30:03.218632550,b,102.6125
2021-04-20 08:30:04.241056729,b,102.4625
2021-04-20 08:30:05.242555509,b,102.4125
2021-04-20 08:30:06.247789249,b,102.3875
2021-04-20 08:30:07.357456421,b,102.4625
2021-04-20 08:30:08.390498376,b,102.45
2021-04-20 08:30:09.447027347,b,102.4125
2021-04-20 08:30:10.484891320,b,102.375
2021-04-20 08:30:11.508991453,b,102.375
2021-04-20 08:30:12.845867169,b,102.3625
2021-04-20 08:30:14.213561486,b,102.35
2021-04-20 08:30:15.266210514,b,102.375
2021-04-20 08:30:16.364909381,b,102.44999999999999
2021-04-20 08:30:17.832867342,b,102.4625
2021-04-20 08:30:19.413143779,b,102.4625
2021-04-20 08:30:20.420302824,b,102.4625
2021-04-20 08:30:21.712035598,b,102.475
2021-04-20 08:30:22.875463436,b,102.5
2021-04-20 08:30:23.894531105,b,102.6
2021-04-20 08:30:25.418928060,b,102.5875
2021-04-20 08:30:26.587070092,b,102.5375
2021-04-20 08:30:27.654607293,b,102.51249999999999
2021-04-20 08:30:28.707508215,b,102.5375
2021-04-20 08:30:29.732309934,b,102.5375
2021-04-20 08:30:32.339358205,b,102.5
2021-04-20 08:30:33.356730604,b,102.5
2021-04-20 08:30:34.396733408,b,102.4875
2021-04-20 08:30:35.398569414,b,102.4875
2021-04-20 08:30:36.533831916,b,102.4875
2021-04-20 08:30:37.663361255,b,102.4875
2021-04-20 08:30:38.710097920,b,102.4875
2021-04-20 08:30:40.199008007,b,102.2875
2021-04-20 08:30:41.250543924,b,102.325
2021-04-20 08:30:42.576367887,b,102.3375
2021-04-20 08:30:43.595930701,b,102.325
2021-04-20 08:30:44.688608917,b,102.375
2021-04-20 08:30:45.690804346,b,102.36250000000001
2021-04-20 08:30:47.242883520,b,102.4
2021-04-20 08:30:48.257472950,b,102.4
2021-04-20 08:30:49.267676493,b,102.45
2021-04-20 08:30:50.268893683,b,102.5125
2021-04-20 08:30:51.434019788,b,102.575
2021-04-20 08:30:52.462418986,b,102.5875
2021-04-20 08:30:53.844200042,b,102.5875
2021-04-20 08:30:55.251334770,b,102.6
2021-04-20 08:30:56.691300731,b,102.5875
2021-04-20 08:30:59.153885743,b,102.6
2021-04-20 08:31:00.462335485,b,102.6
2021-04-20 08:31:01.474976461,b,102.6
2021-04-20 08:31:02.745921926,b,102.6
2021-04-20 08:31:03.980496853,b,102.6
2021-04-20 08:31:05.463933864,b,102.6
2021-04-20 08:31:07.049960843,b,102.5875
2021-04-20 08:31:08.303364331,b,102.6
2021-04-20 08:31:09.330509118,b,102.6625
2021-04-20 08:31:10.468242498,b,102.6875
2021-04-20 08:31:11.560669589,b,102.69999999999999
2021-04-20 08:31:14.921281512,b,102.6875
2021-04-20 08:31:15.988226842,b,102.675
2021-04-20 08:31:17.032758920,b,102.6625
2021-04-20 08:31:18.269733090,b,102.6625
2021-04-20 08:31:20.281657908,b,102.7375
2021-04-20 08:31:22.820947133,b,102.7125
2021-04-20 08:31:24.870076525,b,102.7125
2021-04-20 08:31:26.536610369,b,102.7
2021-04-20 08:31:29.219585009,b,102.7
2021-04-20 08:31:31.513474574,b,102.7125
2021-04-20 08:31:32.535884514,b,102.725
2021-04-20 08:31:35.688309372,b,102.725
2021-04-20 08:31:36.840358666,b,102.7125
2021-04-20 08:31:38.422466462,b,102.725
2021-04-20 08:31:39.655526408,b,102.7125
2021-04-20 08:31:40.696939885,b,102.725
2021-04-20 08:31:42.194512926,b,102.7125
2021-04-20 08:31:43.545604741,b,102.7125
2021-04-20 08:31:44.589381255,b,102.65
2021-04-20 08:31:45.686235320,b,102.675
2021-04-20 08:31:47.301003144,b,102.6625
2021-04-20 08:31:48.409378191,b,102.6625
2021-04-20 08:31:49.420584016,b,102.725
2021-04-20 08:31:50.471036419,b,102.7375
2021-04-20 08:31:52.452780407,b,102.7375
2021-04-20 08:31:53.474053427,b,102.7375
2021-04-20 08:31:55.178645896,b,102.775
2021-04-20 08:31:56.639051910,b,102.775
2021-04-20 08:31:57.917206630,b,102.775
2021-04-20 08:31:59.753171295,b,102.775
2021-04-20 08:32:02.003385013,b,102.7875
2021-04-20 08:32:03.048884027,b,102.825
2021-04-20 08:32:04.136838814,b,102.825
2021-04-20 08:32:05.243696151,b,102.86250000000001
2021-04-20 08:32:06.281206550,b,102.9
2021-04-20 08:32:07.473899150,b,102.9125
2021-04-20 08:32:08.682596136,b,102.9125
2021-04-20 08:32:09.734018701,b,102.825
2021-04-20 08:32:11.265139993,b,102.875
2021-04-20 08:32:12.916350102,b,102.85
2021-04-20 08:32:13.932652093,b,102.85
2021-04-20 08:32:14.951369145,b,102.88749999999999
2021-04-20 08:32:16.553226580,b,102.88749999999999
2021-04-20 08:32:18.087558828,b,102.9
2021-04-20 08:32:19.217633248,b,102.9125
2021-04-20 08:32:20.433852198,b,103.025
2021-04-20 08:32:21.434777141,b,103.0375
2021-04-20 08:32:22.879578772,b,103.0375
2021-04-20 08:32:23.906999483,b,103.0375
2021-04-20 08:32:25.434167016,b,103.075
2021-04-20 08:32:26.737351289,b,103.0875
2021-04-20 08:32:27.842140039,b,103.0625
2021-04-20 08:32:29.165529337,b,103.0625
2021-04-20 08:32:30.490844202,b,103.0875
2021-04-20 08:32:31.561199225,b,102.9375
2021-04-20 08:32:32.695027407,b,102.975
2021-04-20 08:32:33.952937311,b,102.9875
2021-04-20 08:32:35.093207626,b,102.975
2021-04-20 08:32:36.129268368,b,102.9375
2021-04-20 08:32:37.304967274,b,103.0125
2021-04-20 08:32:39.043789453,b,103.0125
2021-04-20 08:32:41.809302546,b,103.025
2021-04-20 08:32:43.460856333,b,103.025
2021-04-20 08:32:46.628779515,b,103.0375
2021-04-20 08:32:48.041713888,b,103.0375
2021-04-20 08:32:49.949047700,b,103.0625
2021-04-20 08:32:53.026398659,b,103.1
2021-04-20 08:32:54.056600269,b,103.1125
2021-04-20 08:32:55.588670829,b,103.15
2021-04-20 08:32:56.944741072,b,103.1375
2021-04-20 08:32:59.372115739,b,103.1375
2021-04-20 08:33:00.559639702,b,103.0875
2021-04-20 08:33:01.934834823,b,103.11250000000001
2021-04-20 08:33:03.996279099,b,103.125
2021-04-20 08:33:05.670214938,b,103.15
2021-04-20 08:33:10.301020652,b,103.175
2021-04-20 08:33:11.421918321,b,103.1875
2021-04-20 08:33:12.441023045,b,103.25
2021-04-20 08:33:14.087792819,b,103.225
2021-04-20 08:33:15.847514120,b,103.2125
2021-04-20 08:33:17.247251421,b,103.2125
2021-04-20 08:33:19.641805854,b,103.175
2021-04-20 08:33:20.903851826,b,103.15
2021-04-20 08:33:22.342479383,b,103.175
2021-04-20 08:33:23.627146647,b,103.1375
2021-04-20 08:33:24.894967857,b,103.15
2021-04-20 08:33:26.055370562,b,103.11250000000001
2021-04-20 08:33:27.955605504,b,103.11250000000001
2021-04-20 08:33:28.955696687,b,103.1
2021-04-20 08:33:30.290648591,b,103.1
2021-04-20 08:33:31.681070136,b,103.11250000000001
2021-04-20 08:33:32.835753351,b,103.0875
2021-04-20 08:33:33.906277727,b,103.1
2021-04-20 08:33:35.854596191,b,103.1
2021-04-20 08:33:37.050258366,b,103.11250000000001
2021-04-20 08:33:38.538346385,b,103.1875
2021-04-20 08:33:39.690634538,b,103.1875
2021-04-20 08:33:40.761663378,b,103.17500000000001
2021-04-20 08:33:41.806980251,b,103.175
2021-04-20 08:33:43.788921890,b,103.1875
2021-04-20 08:33:44.795212602,b,103.1625
2021-04-20 08:33:45.804481369,b,103.13749999999999
2021-04-20 08:33:46.822131122,b,103.15
2021-04-20 08:33:48.445964858,b,103.2
2021-04-20 08:33:50.313303983,b,103.1875
2021-04-20 08:33:51.639422029,b,103.26249999999999
2021-04-20 08:33:53.122148069,b,103.3125
2021-04-20 08:33:54.133144540,b,103.3
2021-04-20 08:33:55.183921734,b,103.3375
2021-04-20 08:33:56.197087209,b,103.3375
2021-04-20 08:33:57.412034355,b,103.375
2021-04-20 08:33:59.125991992,b,103.375
2021-04-20 08:34:00.825351777,b,103.4
2021-04-20 08:34:01.881071673,b,103.4125
2021-04-20 08:34:03.073919366,b,103.475
2021-04-20 08:34:04.089267858,b,103.525
2021-04-20 08:34:05.755622950,b,103.51249999999999
2021-04-20 08:34:06.910814133,b,103.51249999999999
2021-04-20 08:34:09.032062460,b,103.51249999999999
2021-04-20 08:34:10.135329853,b,103.51249999999999
2021-04-20 08:34:11.136635790,b,103.51249999999999
2021-04-20 08:34:12.962970256,b,103.5375
2021-04-20 08:34:14.044257378,b,103.625
2021-04-20 08:34:15.133552286,b,103.63749999999999
2021-04-20 08:34:16.277703929,b,103.6875
2021-04-20 08:34:17.948740461,b,103.6625
2021-04-20 08:34:19.083153872,b,103.6875
2021-04-20 08:34:20.175288789,b,103.575
2021-04-20 08:34:21.426312551,b,103.5625
2021-04-20 08:34:22.433014594,b,103.5
2021-04-20 08:34:24.136637878,b,103.525
2021-04-20 08:34:25.153920439,b,103.5625
2021-04-20 08:34:26.154865556,b,103.6
2021-04-20 08:34:27.155733223,b,103.625
2021-04-20 08:34:28.236512153,b,103.65
2021-04-20 08:34:29.243702030,b,103.65
2021-04-20 08:34:30.952550254,b,103.6625
2021-04-20 08:34:32.185281946,b,103.65
2021-04-20 08:34:33.370904776,b,103.63749999999999
2021-04-20 08:34:34.375370679,b,103.63749999999999
2021-04-20 08:34:35.420570256,b,103.55
2021-04-20 08:34:36.737708818,b,103.5375
2021-04-20 08:34:37.794953335,b,103.51249999999999
2021-04-20 08:34:39.266415872,b,103.51249999999999
2021-04-20 08:34:40.329347497,b,103.51249999999999
2021-04-20 08:34:41.415573127,b,103.5875
2021-04-20 08:34:42.456741381,b,103.6
2021-04-20 08:34:44.213605849,b,103.63749999999999
2021-04-20 08:34:45.232321051,b,103.55
2021-04-20 08:34:47.192013873,b,103.5875
2021-04-20 08:34:48.642726576,b,103.5875
2021-04-20 08:34:50.025791226,b,103.6
2021-04-20 08:34:51.453908134,b,103.575
2021-04-20 08:34:52.759873706,b,103.5875
2021-04-20 08:34:53.918498645,b,103.6625
2021-04-20 08:34:55.093041078,b,103.6625
2021-04-20 08:34:56.174690637,b,103.65
2021-04-20 08:34:57.295824249,b,103.65
2021-04-20 08:34:58.552309648,b,103.65
2021-04-20 08:35:00.960287935,b,103.65
2021-04-20 08:35:04.999783882,b,103.65
2021-04-20 08:35:07.181054596,b,103.65
2021-04-20 08:35:08.181895336,b,103.6625
2021-04-20 08:35:09.825794298,b,103.6625
2021-04-20 08:35:11.652609711,b,103.575
2021-04-20 08:35:12.810851144,b,103.55
2021-04-20 08:35:13.838784268,b,103.575
2021-04-20 08:35:14.970081751,b,103.6125
2021-04-20 08:35:16.043043235,b,103.6125
2021-04-20 08:35:18.659299775,b,103.6125
2021-04-20 08:35:19.783144543,b,103.6125
2021-04-20 08:35:24.209088554,b,103.6
2021-04-20 08:35:26.210198921,b,103.575
2021-04-20 08:35:27.250753290,b,103.5875
2021-04-20 08:35:28.352251543,b,103.575
2021-04-20 08:35:29.895525740,b,103.5875
2021-04-20 08:35:31.332543436,b,103.5875
2021-04-20 08:35:32.778057745,b,103.575
2021-04-20 08:35:36.305652948,b,103.575
2021-04-20 08:35:39.209310755,b,103.575
2021-04-20 08:35:42.252074009,b,103.5625
2021-04-20 08:35:44.224089353,b,103.575
2021-04-20 08:35:45.349975302,b,103.5625
2021-04-20 08:35:47.898894212,b,103.5625
2021-04-20 08:35:50.351176696,b,103.55000000000001
2021-04-20 08:35:52.070828872,b,103.5875
2021-04-20 08:35:53.843311005,b,103.5875
2021-04-20 08:35:55.258261656,b,103.5875
2021-04-20 08:35:57.408875995,b,103.5875
2021-04-20 08:35:58.890044561,b,103.5875
2021-04-20 08:36:00.804656627,b,103.5875
2021-04-20 08:36:02.461235548,b,103.55
2021-04-20 08:36:04.211805094,b,103.5375
2021-04-20 08:36:06.571371240,b,103.55
2021-04-20 08:36:09.276470143,b,103.55
2021-04-20 08:36:10.567807005,b,103.525
2021-04-20 08:36:12.561134015,b,103.5125
2021-04-20 08:36:13.711198448,b,103.48750000000001
2021-04-20 08:36:15.774745133,b,103.4375
2021-04-20 08:36:17.031366788,b,103.35
2021-04-20 08:36:18.324961884,b,103.3125
2021-04-20 08:36:19.332287382,b,103.25
2021-04-20 08:36:20.387222085,b,103.3375
2021-04-20 08:36:21.745620931,b,103.3375
2021-04-20 08:36:22.892149636,b,103.2
2021-04-20 08:36:24.209376593,b,103.175
2021-04-20 08:36:25.245780062,b,103.225
2021-04-20 08:36:26.949122655,b,103.2125
2021-04-20 08:36:29.084330895,b,103.3
2021-04-20 08:36:30.140836533,b,103.3
2021-04-20 08:36:34.110238159,b,103.3375
2021-04-20 08:36:35.121721799,b,103.3375
2021-04-20 08:36:36.152567039,b,103.3375
2021-04-20 08:36:38.099134676,b,103.36250000000001
2021-04-20 08:36:39.962637262,b,103.36250000000001
2021-04-20 08:36:41.460087962,b,103.3375
2021-04-20 08:36:42.777105858,b,103.2875
2021-04-20 08:36:43.868087292,b,103.30000000000001
2021-04-20 08:36:45.534351503,b,103.3
2021-04-20 08:36:46.754523274,b,103.3125
2021-04-20 08:36:48.193987066,b,103.26249999999999
2021-04-20 08:36:49.577881132,b,103.25
2021-04-20 08:36:50.579524506,b,103.25
